LoginID,StudentID,EnrollmentID,LoginTimestamp,LogoutTimestamp,SessionDurationMinutes,ActivityType
3394446,8350,41761,2024-11-01 15:00:00,2024-11-01 17:26:00,146,Discussion
3394447,8350,41761,2024-11-29 05:00:00,2024-11-29 06:47:00,107,Discussion
3394448,8350,41761,2024-10-27 04:00:00,2024-10-27 04:52:00,52,ViewGrades
3394449,8350,41761,2024-12-12 04:00:00,2024-12-12 04:39:00,39,ViewGrades
3394450,8350,41761,2024-12-05 09:00:00,2024-12-05 11:14:00,134,SubmitAssignment
3394451,8350,41761,2024-10-12 08:00:00,2024-10-12 10:46:00,166,Other
3394452,8350,41761,2024-10-13 17:00:00,2024-10-13 18:29:00,89,Discussion
3394453,8350,41761,2024-12-13 20:00:00,2024-12-13 21:00:00,60,Discussion
3394454,8350,41761,2024-11-17 16:00:00,2024-11-17 18:05:00,125,Discussion
3394455,8350,41761,2024-10-31 13:00:00,2024-10-31 13:27:00,27,Discussion
3394456,8350,41761,2024-10-03 01:00:00,2024-10-03 03:58:00,178,Discussion
3394457,8350,41761,2024-11-01 16:00:00,2024-11-01 17:03:00,63,ViewLectures
3394458,8350,41761,2024-12-10 22:00:00,2024-12-11 00:31:00,151,Discussion
3394459,8350,41761,2024-09-12 16:00:00,2024-09-12 16:16:00,16,Other
3394460,8350,41761,2024-12-09 05:00:00,2024-12-09 06:33:00,93,Discussion
3394461,8350,41761,2024-11-03 21:00:00,2024-11-03 22:28:00,88,Other
3394462,8350,41761,2024-10-27 13:00:00,2024-10-27 14:50:00,110,Other
3394463,8350,41761,2024-11-15 19:00:00,2024-11-15 21:25:00,145,Discussion
3394464,8350,41761,2024-10-24 14:00:00,2024-10-24 14:33:00,33,Other
3394465,8350,41761,2024-10-22 07:00:00,2024-10-22 09:31:00,151,Discussion
3394466,8350,41761,2024-09-23 18:00:00,2024-09-23 19:05:00,65,ViewLectures
3394467,8350,41761,2024-11-06 06:00:00,2024-11-06 07:08:00,68,ViewLectures
3394468,8350,41761,2024-10-03 08:00:00,2024-10-03 10:35:00,155,ViewGrades
3394469,8350,41761,2024-12-11 16:00:00,2024-12-11 17:45:00,105,Discussion
3394470,8350,41761,2024-09-21 12:00:00,2024-09-21 14:50:00,170,ViewLectures
3394471,8350,41761,2024-09-21 21:00:00,2024-09-21 22:43:00,103,Other
3394472,8350,41761,2024-10-08 03:00:00,2024-10-08 03:42:00,42,ViewLectures
3394473,8350,41761,2024-11-25 23:00:00,2024-11-26 00:33:00,93,SubmitAssignment
3394474,8350,41761,2024-12-05 11:00:00,2024-12-05 13:54:00,174,SubmitAssignment
3394475,8350,41761,2024-12-05 12:00:00,2024-12-05 14:17:00,137,ViewLectures
3394476,8350,41761,2024-12-04 19:00:00,2024-12-04 21:41:00,161,Discussion
3394477,8350,41761,2024-10-03 15:00:00,2024-10-03 17:57:00,177,Other
3394478,8350,41761,2024-09-27 06:00:00,2024-09-27 08:14:00,134,Other
3394479,8350,41761,2024-10-01 12:00:00,2024-10-01 14:12:00,132,ViewLectures
3394480,8350,41761,2024-10-07 18:00:00,2024-10-07 18:35:00,35,ViewLectures
3394481,8350,41761,2024-10-18 23:00:00,2024-10-18 23:56:00,56,ViewLectures
3394482,8350,41761,2024-11-05 05:00:00,2024-11-05 05:58:00,58,Other
3394483,8350,41761,2024-11-18 04:00:00,2024-11-18 04:29:00,29,ViewLectures
3394484,8350,41761,2024-10-05 17:00:00,2024-10-05 17:55:00,55,ViewGrades
3394485,8350,41761,2024-11-17 10:00:00,2024-11-17 10:18:00,18,Other
3394486,8350,41761,2024-11-11 14:00:00,2024-11-11 14:45:00,45,ViewLectures
3394487,8350,41761,2024-10-13 21:00:00,2024-10-13 21:23:00,23,SubmitAssignment
3394488,8350,41761,2024-09-16 06:00:00,2024-09-16 08:31:00,151,ViewLectures
3394489,8350,41761,2024-10-24 01:00:00,2024-10-24 02:22:00,82,ViewLectures
3394490,8350,41761,2024-10-22 07:00:00,2024-10-22 08:44:00,104,Discussion
3394491,8350,41761,2024-09-10 17:00:00,2024-09-10 18:00:00,60,Other
3394492,8350,41761,2024-09-27 16:00:00,2024-09-27 16:47:00,47,SubmitAssignment
3394493,8350,41761,2024-11-27 02:00:00,2024-11-27 03:48:00,108,ViewLectures
3394494,8350,41761,2024-11-03 13:00:00,2024-11-03 15:36:00,156,Discussion
3394495,8350,41761,2024-11-15 20:00:00,2024-11-15 20:48:00,48,ViewGrades
3394496,8350,41761,2024-11-18 00:00:00,2024-11-18 00:35:00,35,SubmitAssignment
3394497,8350,41761,2024-10-22 22:00:00,2024-10-22 22:39:00,39,SubmitAssignment
3394498,8350,41761,2024-12-11 15:00:00,2024-12-11 17:17:00,137,SubmitAssignment
3394499,8350,41761,2024-11-28 21:00:00,2024-11-28 23:39:00,159,ViewLectures
3394500,8350,41761,2024-12-03 04:00:00,2024-12-03 05:23:00,83,Other
3394501,8350,41761,2024-11-12 20:00:00,2024-11-12 21:35:00,95,Other
3394502,8350,41761,2024-09-27 00:00:00,2024-09-27 01:08:00,68,ViewGrades
3394503,8350,41761,2024-10-27 17:00:00,2024-10-27 19:16:00,136,Other
3394504,8350,41761,2024-12-12 12:00:00,2024-12-12 12:49:00,49,ViewGrades
3394505,8350,41761,2024-12-05 06:00:00,2024-12-05 07:31:00,91,ViewGrades
3394506,8350,41761,2024-12-13 15:00:00,2024-12-13 17:54:00,174,ViewGrades
3394507,8350,41761,2024-10-17 22:00:00,2024-10-18 00:47:00,167,ViewGrades
3394508,8350,41761,2024-09-27 11:00:00,2024-09-27 13:58:00,178,ViewLectures
3394509,8350,41761,2024-10-22 13:00:00,2024-10-22 14:46:00,106,Discussion
3394510,8350,41761,2024-11-18 16:00:00,2024-11-18 18:47:00,167,SubmitAssignment
3394511,8350,41761,2024-11-12 20:00:00,2024-11-12 21:11:00,71,ViewLectures
3394512,8350,41761,2024-10-13 05:00:00,2024-10-13 05:46:00,46,Discussion
3394513,8350,41761,2024-10-11 07:00:00,2024-10-11 08:53:00,113,Other
3394514,8350,41762,2024-09-17 06:00:00,2024-09-17 06:32:00,32,Discussion
3394515,8350,41762,2024-09-01 17:00:00,2024-09-01 18:48:00,108,Other
3394516,8350,41762,2024-09-22 14:00:00,2024-09-22 15:27:00,87,Discussion
3394517,8350,41762,2024-09-15 17:00:00,2024-09-15 19:38:00,158,ViewLectures
3394518,8350,41762,2024-10-02 21:00:00,2024-10-02 22:19:00,79,ViewLectures
3394519,8350,41762,2024-11-01 17:00:00,2024-11-01 19:17:00,137,Other
3394520,8350,41762,2024-09-24 16:00:00,2024-09-24 16:29:00,29,ViewLectures
3394521,8350,41762,2024-10-29 13:00:00,2024-10-29 13:29:00,29,SubmitAssignment
3394522,8350,41762,2024-10-15 23:00:00,2024-10-16 01:07:00,127,Discussion
3394523,8350,41762,2024-11-03 19:00:00,2024-11-03 21:37:00,157,ViewLectures
3394524,8350,41762,2024-11-22 00:00:00,2024-11-22 00:49:00,49,Discussion
3394525,8350,41762,2024-10-02 09:00:00,2024-10-02 11:33:00,153,ViewGrades
3394526,8350,41762,2024-10-09 01:00:00,2024-10-09 02:25:00,85,Other
3394527,8350,41762,2024-12-11 15:00:00,2024-12-11 16:32:00,92,Other
3394528,8350,41762,2024-09-30 21:00:00,2024-09-30 23:49:00,169,Other
3394529,8350,41762,2024-09-26 13:00:00,2024-09-26 14:23:00,83,ViewGrades
3394530,8350,41762,2024-10-10 16:00:00,2024-10-10 18:54:00,174,Other
3394531,8350,41762,2024-12-06 20:00:00,2024-12-06 20:34:00,34,ViewLectures
3394532,8350,41762,2024-09-28 02:00:00,2024-09-28 02:55:00,55,Other
3394533,8350,41762,2024-10-17 18:00:00,2024-10-17 19:47:00,107,Discussion
3394534,8350,41762,2024-09-28 04:00:00,2024-09-28 06:10:00,130,ViewLectures
3394535,8350,41762,2024-09-19 07:00:00,2024-09-19 08:30:00,90,Other
3394536,8350,41762,2024-12-14 19:00:00,2024-12-14 19:52:00,52,Discussion
3394537,8350,41762,2024-10-23 19:00:00,2024-10-23 20:29:00,89,Discussion
3394538,8350,41762,2024-10-30 06:00:00,2024-10-30 07:23:00,83,Discussion
3394539,8350,41762,2024-10-05 07:00:00,2024-10-05 09:38:00,158,ViewGrades
3394540,8350,41762,2024-10-05 08:00:00,2024-10-05 10:41:00,161,ViewGrades
3394541,8350,41762,2024-11-18 06:00:00,2024-11-18 08:27:00,147,Other
3394542,8350,41762,2024-12-06 23:00:00,2024-12-07 00:08:00,68,Discussion
3394543,8350,41762,2024-09-28 15:00:00,2024-09-28 16:30:00,90,Discussion
3394544,8350,41762,2024-12-06 03:00:00,2024-12-06 04:06:00,66,Other
3394545,8350,41762,2024-09-17 01:00:00,2024-09-17 01:37:00,37,Other
3394546,8350,41762,2024-10-14 11:00:00,2024-10-14 12:44:00,104,Other
3394547,8350,41762,2024-11-02 00:00:00,2024-11-02 02:05:00,125,Other
3394548,8350,41762,2024-12-06 22:00:00,2024-12-06 22:30:00,30,Discussion
3394549,8350,41762,2024-09-06 00:00:00,2024-09-06 02:46:00,166,ViewLectures
3394550,8350,41762,2024-10-05 01:00:00,2024-10-05 02:52:00,112,Discussion
3394551,8350,41762,2024-10-22 20:00:00,2024-10-22 20:43:00,43,ViewLectures
3394552,8350,41762,2024-11-23 22:00:00,2024-11-23 22:19:00,19,SubmitAssignment
3394553,8350,41762,2024-10-10 21:00:00,2024-10-10 23:11:00,131,ViewGrades
3394554,8350,41762,2024-11-15 19:00:00,2024-11-15 19:39:00,39,Other
3394555,8350,41762,2024-12-10 11:00:00,2024-12-10 11:39:00,39,Discussion
3394556,8350,41762,2024-09-04 05:00:00,2024-09-04 06:31:00,91,ViewGrades
3394557,8350,41762,2024-09-08 21:00:00,2024-09-08 22:14:00,74,Other
3394558,8350,41762,2024-11-13 01:00:00,2024-11-13 01:56:00,56,ViewLectures
3394559,8350,41762,2024-10-30 11:00:00,2024-10-30 11:51:00,51,Other
3394560,8350,41762,2024-10-24 16:00:00,2024-10-24 17:32:00,92,Other
3394561,8350,41762,2024-09-28 00:00:00,2024-09-28 00:49:00,49,ViewLectures
3394562,8350,41762,2024-11-07 02:00:00,2024-11-07 03:41:00,101,ViewGrades
3394563,8350,41762,2024-11-29 03:00:00,2024-11-29 05:48:00,168,ViewLectures
3394564,8350,41762,2024-11-07 23:00:00,2024-11-08 01:27:00,147,ViewLectures
3394565,8350,41762,2024-09-28 12:00:00,2024-09-28 14:22:00,142,ViewGrades
3394566,8350,41762,2024-11-01 02:00:00,2024-11-01 04:08:00,128,SubmitAssignment
3394567,8350,41762,2024-10-29 13:00:00,2024-10-29 14:45:00,105,Other
3394568,8350,41762,2024-10-26 18:00:00,2024-10-26 19:48:00,108,ViewGrades
3394569,8350,41762,2024-11-25 13:00:00,2024-11-25 13:23:00,23,SubmitAssignment
3394570,8350,41762,2024-09-25 20:00:00,2024-09-25 20:41:00,41,ViewLectures
3394571,8350,41762,2024-11-26 03:00:00,2024-11-26 04:17:00,77,Discussion
3394572,8350,41762,2024-10-18 11:00:00,2024-10-18 13:07:00,127,Discussion
3394573,8350,41762,2024-09-23 16:00:00,2024-09-23 18:02:00,122,ViewLectures
3394574,8350,41762,2024-12-01 06:00:00,2024-12-01 08:18:00,138,Other
3394575,8350,41762,2024-12-11 08:00:00,2024-12-11 08:26:00,26,SubmitAssignment
3394576,8350,41762,2024-09-01 11:00:00,2024-09-01 13:01:00,121,ViewLectures
3394577,8350,41762,2024-09-21 09:00:00,2024-09-21 09:54:00,54,SubmitAssignment
3394578,8350,41762,2024-11-16 10:00:00,2024-11-16 10:41:00,41,SubmitAssignment
3394579,8350,41762,2024-09-07 09:00:00,2024-09-07 09:23:00,23,ViewLectures
3394580,8350,41762,2024-10-18 17:00:00,2024-10-18 17:28:00,28,Other
3394581,8350,41762,2024-10-07 05:00:00,2024-10-07 05:22:00,22,ViewGrades
3394582,8350,41762,2024-12-07 08:00:00,2024-12-07 08:47:00,47,SubmitAssignment
3394583,8350,41762,2024-10-13 21:00:00,2024-10-13 22:13:00,73,Other
3394584,8350,41762,2024-11-26 16:00:00,2024-11-26 17:29:00,89,SubmitAssignment
3394585,8350,41762,2024-09-30 07:00:00,2024-09-30 09:18:00,138,Discussion
3394586,8350,41762,2024-10-12 03:00:00,2024-10-12 04:33:00,93,ViewGrades
3394587,8350,41762,2024-12-04 19:00:00,2024-12-04 19:35:00,35,Discussion
3394588,8350,41762,2024-10-30 06:00:00,2024-10-30 06:28:00,28,ViewLectures
3394589,8350,41762,2024-11-06 07:00:00,2024-11-06 08:58:00,118,ViewLectures
3394590,8350,41762,2024-12-03 05:00:00,2024-12-03 07:24:00,144,ViewGrades
3394591,8350,41762,2024-09-29 00:00:00,2024-09-29 01:08:00,68,Other
3394592,8350,41762,2024-11-05 12:00:00,2024-11-05 13:22:00,82,ViewLectures
3394593,8350,41762,2024-09-14 03:00:00,2024-09-14 04:35:00,95,Discussion
3394594,8350,41762,2024-11-22 12:00:00,2024-11-22 14:49:00,169,SubmitAssignment
3394595,8350,41762,2024-12-02 07:00:00,2024-12-02 08:20:00,80,Other
3394596,8350,41762,2024-10-26 23:00:00,2024-10-27 00:38:00,98,Discussion
3394597,8350,41762,2024-09-25 19:00:00,2024-09-25 21:03:00,123,SubmitAssignment
3394598,8350,41762,2024-09-02 11:00:00,2024-09-02 11:35:00,35,SubmitAssignment
3394599,8350,41762,2024-12-03 04:00:00,2024-12-03 05:35:00,95,SubmitAssignment
3394600,8350,41762,2024-09-21 04:00:00,2024-09-21 05:11:00,71,Other
3394601,8350,41762,2024-10-25 04:00:00,2024-10-25 06:13:00,133,ViewLectures
3413271,8399,42008,2024-10-12 19:00:00,2024-10-12 19:27:00,27,SubmitAssignment
3413272,8399,42008,2024-12-04 10:00:00,2024-12-04 11:15:00,75,ViewLectures
3413273,8399,42008,2024-09-10 04:00:00,2024-09-10 06:01:00,121,SubmitAssignment
3413274,8399,42008,2024-10-04 18:00:00,2024-10-04 19:22:00,82,Other
3413275,8399,42008,2024-09-03 01:00:00,2024-09-03 01:38:00,38,Discussion
3413276,8399,42008,2024-10-23 13:00:00,2024-10-23 15:18:00,138,SubmitAssignment
3413277,8399,42009,2024-10-04 14:00:00,2024-10-04 16:43:00,163,Discussion
3413278,8399,42009,2024-11-15 16:00:00,2024-11-15 18:17:00,137,ViewGrades
3413279,8399,42009,2024-10-19 19:00:00,2024-10-19 21:00:00,120,ViewGrades
3413280,8399,42009,2024-10-27 14:00:00,2024-10-27 14:19:00,19,ViewGrades
3413281,8399,42009,2024-10-10 22:00:00,2024-10-11 00:48:00,168,ViewGrades
3413282,8399,42009,2024-09-26 12:00:00,2024-09-26 12:40:00,40,ViewGrades
3413283,8399,42009,2024-09-30 01:00:00,2024-09-30 01:37:00,37,Other
3413284,8399,42009,2024-09-27 18:00:00,2024-09-27 19:55:00,115,ViewLectures
3413285,8399,42009,2024-12-10 04:00:00,2024-12-10 06:38:00,158,SubmitAssignment
3413286,8399,42009,2024-09-30 19:00:00,2024-09-30 21:00:00,120,Other
3413287,8399,42009,2024-09-19 20:00:00,2024-09-19 20:35:00,35,ViewLectures
3413288,8399,42009,2024-12-01 16:00:00,2024-12-01 17:51:00,111,SubmitAssignment
3413289,8399,42010,2024-11-02 09:00:00,2024-11-02 10:00:00,60,Discussion
3413290,8399,42010,2024-10-24 08:00:00,2024-10-24 09:14:00,74,Discussion
3413291,8399,42010,2024-11-09 16:00:00,2024-11-09 18:32:00,152,Other
3413292,8399,42010,2024-10-22 11:00:00,2024-10-22 11:29:00,29,ViewGrades
3413293,8399,42010,2024-10-13 05:00:00,2024-10-13 06:32:00,92,ViewGrades
3413294,8399,42010,2024-11-16 23:00:00,2024-11-17 00:01:00,61,Discussion
3413295,8399,42010,2024-11-22 21:00:00,2024-11-22 22:47:00,107,ViewLectures
3413296,8399,42010,2024-09-13 10:00:00,2024-09-13 12:24:00,144,SubmitAssignment
3413297,8399,42010,2024-09-10 04:00:00,2024-09-10 04:58:00,58,ViewLectures
3413298,8399,42010,2024-10-04 19:00:00,2024-10-04 19:22:00,22,SubmitAssignment
3413299,8399,42010,2024-09-09 23:00:00,2024-09-10 01:46:00,166,Discussion
3413300,8399,42010,2024-11-13 20:00:00,2024-11-13 21:02:00,62,Other
3413301,8399,42010,2024-11-21 08:00:00,2024-11-21 09:55:00,115,SubmitAssignment
3413302,8399,42010,2024-10-02 16:00:00,2024-10-02 17:53:00,113,ViewGrades
3413303,8399,42010,2024-09-28 13:00:00,2024-09-28 13:23:00,23,ViewGrades
3413304,8399,42010,2024-11-24 18:00:00,2024-11-24 18:43:00,43,ViewLectures
3413305,8399,42010,2024-10-30 08:00:00,2024-10-30 09:36:00,96,SubmitAssignment
3413306,8399,42010,2024-12-14 10:00:00,2024-12-14 11:04:00,64,Discussion
3413307,8399,42011,2024-12-01 02:00:00,2024-12-01 04:27:00,147,SubmitAssignment
3413308,8399,42011,2024-09-29 09:00:00,2024-09-29 10:15:00,75,Other
3413309,8399,42011,2024-10-23 10:00:00,2024-10-23 11:27:00,87,SubmitAssignment
3413310,8399,42011,2024-12-11 04:00:00,2024-12-11 06:10:00,130,SubmitAssignment
3413311,8399,42011,2024-11-24 22:00:00,2024-11-24 22:29:00,29,ViewGrades
3413312,8399,42011,2024-10-25 13:00:00,2024-10-25 15:24:00,144,SubmitAssignment
3413313,8399,42011,2024-11-29 19:00:00,2024-11-29 20:57:00,117,Other
3413314,8399,42011,2024-09-24 07:00:00,2024-09-24 07:23:00,23,SubmitAssignment
3413315,8399,42011,2024-10-11 21:00:00,2024-10-11 23:45:00,165,Discussion
3413316,8399,42011,2024-11-18 14:00:00,2024-11-18 16:34:00,154,ViewGrades
3413317,8399,42012,2024-09-29 14:00:00,2024-09-29 16:18:00,138,Other
3413318,8399,42012,2024-11-22 19:00:00,2024-11-22 20:45:00,105,ViewLectures
3413319,8399,42012,2024-09-04 04:00:00,2024-09-04 05:30:00,90,Other
3413320,8399,42012,2024-10-26 09:00:00,2024-10-26 11:45:00,165,Discussion
3413321,8399,42012,2024-10-09 15:00:00,2024-10-09 17:26:00,146,Other
3413322,8399,42012,2024-10-18 13:00:00,2024-10-18 15:36:00,156,Discussion
3413323,8399,42013,2024-10-06 03:00:00,2024-10-06 03:57:00,57,ViewGrades
3413324,8399,42013,2024-09-16 17:00:00,2024-09-16 18:58:00,118,ViewLectures
3413325,8399,42013,2024-10-29 11:00:00,2024-10-29 11:52:00,52,SubmitAssignment
3413326,8399,42013,2024-09-11 11:00:00,2024-09-11 13:56:00,176,Other
3413327,8399,42013,2024-09-27 08:00:00,2024-09-27 10:34:00,154,ViewLectures
3413328,8399,42013,2024-09-23 12:00:00,2024-09-23 13:58:00,118,Other
3413329,8399,42013,2024-11-09 23:00:00,2024-11-10 00:00:00,60,Other
3413330,8399,42013,2024-11-03 01:00:00,2024-11-03 02:33:00,93,ViewLectures
3413331,8399,42013,2024-09-11 03:00:00,2024-09-11 04:06:00,66,Discussion
3413332,8399,42013,2024-10-17 02:00:00,2024-10-17 03:27:00,87,Discussion
3413333,8399,42013,2024-11-09 16:00:00,2024-11-09 18:28:00,148,Other
3413334,8399,42013,2024-10-06 17:00:00,2024-10-06 18:21:00,81,SubmitAssignment
3413335,8399,42013,2024-11-19 03:00:00,2024-11-19 05:04:00,124,SubmitAssignment
3413336,8399,42013,2024-12-07 01:00:00,2024-12-07 03:39:00,159,Other
3413337,8399,42013,2024-10-13 23:00:00,2024-10-14 00:34:00,94,SubmitAssignment
3413338,8399,42013,2024-09-20 11:00:00,2024-09-20 11:42:00,42,Discussion
3413339,8399,42013,2024-09-02 22:00:00,2024-09-02 23:10:00,70,ViewGrades
3413340,8399,42013,2024-09-17 03:00:00,2024-09-17 03:47:00,47,SubmitAssignment
3413341,8399,42013,2024-10-21 23:00:00,2024-10-22 00:15:00,75,ViewLectures
3413342,8399,42013,2024-11-03 14:00:00,2024-11-03 16:38:00,158,SubmitAssignment
3450045,8488,42462,2024-09-07 18:00:00,2024-09-07 19:38:00,98,ViewLectures
3450046,8488,42462,2024-11-10 06:00:00,2024-11-10 07:38:00,98,Other
3450047,8488,42462,2024-09-03 08:00:00,2024-09-03 10:10:00,130,SubmitAssignment
3450048,8488,42462,2024-10-03 04:00:00,2024-10-03 04:23:00,23,ViewGrades
3450049,8488,42462,2024-09-07 09:00:00,2024-09-07 09:59:00,59,ViewLectures
3450050,8488,42462,2024-12-10 11:00:00,2024-12-10 11:23:00,23,ViewLectures
3450051,8488,42462,2024-09-18 05:00:00,2024-09-18 06:52:00,112,ViewLectures
3450052,8488,42462,2024-10-23 13:00:00,2024-10-23 15:52:00,172,SubmitAssignment
3450053,8488,42462,2024-11-29 22:00:00,2024-11-29 23:18:00,78,Discussion
3450054,8488,42462,2024-11-01 01:00:00,2024-11-01 03:30:00,150,ViewGrades
3450055,8488,42462,2024-09-05 08:00:00,2024-09-05 09:58:00,118,ViewGrades
3450056,8488,42462,2024-09-21 09:00:00,2024-09-21 10:08:00,68,SubmitAssignment
3450057,8488,42462,2024-10-31 12:00:00,2024-10-31 13:02:00,62,Other
3450058,8488,42462,2024-10-09 00:00:00,2024-10-09 00:39:00,39,Other
3450059,8488,42462,2024-11-21 09:00:00,2024-11-21 11:21:00,141,Other
3450060,8488,42462,2024-09-09 14:00:00,2024-09-09 16:11:00,131,ViewLectures
3450061,8488,42462,2024-12-03 05:00:00,2024-12-03 06:35:00,95,ViewGrades
3450062,8488,42462,2024-11-02 14:00:00,2024-11-02 16:52:00,172,Other
3450063,8488,42462,2024-09-06 15:00:00,2024-09-06 15:38:00,38,Discussion
3450064,8488,42462,2024-10-06 09:00:00,2024-10-06 11:20:00,140,ViewGrades
3450065,8488,42462,2024-10-30 13:00:00,2024-10-30 14:00:00,60,Other
3450066,8488,42462,2024-11-04 10:00:00,2024-11-04 11:55:00,115,ViewGrades
3450067,8488,42462,2024-09-02 00:00:00,2024-09-02 01:30:00,90,Discussion
3450068,8488,42462,2024-10-11 00:00:00,2024-10-11 02:09:00,129,SubmitAssignment
3450069,8488,42462,2024-10-08 00:00:00,2024-10-08 00:15:00,15,SubmitAssignment
3450070,8488,42462,2024-09-27 11:00:00,2024-09-27 13:35:00,155,SubmitAssignment
3450071,8488,42462,2024-11-28 23:00:00,2024-11-29 00:43:00,103,Other
3450072,8488,42462,2024-09-14 10:00:00,2024-09-14 12:55:00,175,Other
3450073,8488,42462,2024-11-02 14:00:00,2024-11-02 16:25:00,145,ViewLectures
3450074,8488,42462,2024-09-04 08:00:00,2024-09-04 10:34:00,154,Discussion
3450075,8488,42462,2024-10-08 08:00:00,2024-10-08 09:01:00,61,Other
3450076,8488,42462,2024-10-24 18:00:00,2024-10-24 19:09:00,69,SubmitAssignment
3450077,8488,42462,2024-11-13 21:00:00,2024-11-13 21:29:00,29,Discussion
3450078,8488,42462,2024-11-11 03:00:00,2024-11-11 04:51:00,111,SubmitAssignment
3450079,8488,42462,2024-11-21 20:00:00,2024-11-21 21:41:00,101,ViewGrades
3450080,8488,42462,2024-09-06 11:00:00,2024-09-06 13:01:00,121,SubmitAssignment
3450081,8488,42462,2024-10-31 03:00:00,2024-10-31 03:57:00,57,SubmitAssignment
3450082,8488,42462,2024-09-20 11:00:00,2024-09-20 11:36:00,36,ViewLectures
3450083,8488,42462,2024-10-15 19:00:00,2024-10-15 21:56:00,176,ViewGrades
3450084,8488,42462,2024-09-07 11:00:00,2024-09-07 13:21:00,141,Discussion
3450085,8488,42462,2024-11-21 11:00:00,2024-11-21 13:22:00,142,ViewLectures
3450086,8488,42462,2024-11-20 07:00:00,2024-11-20 07:49:00,49,Other
3450087,8488,42463,2024-11-03 20:00:00,2024-11-03 20:55:00,55,ViewLectures
3450088,8488,42463,2024-09-29 13:00:00,2024-09-29 14:38:00,98,ViewLectures
3450089,8488,42463,2024-10-06 19:00:00,2024-10-06 19:54:00,54,Discussion
3450090,8488,42463,2024-11-04 17:00:00,2024-11-04 19:25:00,145,Other
3450091,8488,42463,2024-09-18 01:00:00,2024-09-18 03:17:00,137,Other
3450092,8488,42463,2024-10-15 08:00:00,2024-10-15 10:38:00,158,Discussion
3450093,8488,42463,2024-10-06 21:00:00,2024-10-06 23:06:00,126,Discussion
3450094,8488,42463,2024-10-18 07:00:00,2024-10-18 09:07:00,127,SubmitAssignment
3450095,8488,42463,2024-11-08 09:00:00,2024-11-08 10:01:00,61,Other
3450096,8488,42463,2024-10-29 23:00:00,2024-10-30 01:40:00,160,SubmitAssignment
3450097,8488,42463,2024-11-30 00:00:00,2024-11-30 01:38:00,98,SubmitAssignment
3450098,8488,42463,2024-10-27 00:00:00,2024-10-27 01:50:00,110,SubmitAssignment
3450099,8488,42463,2024-11-09 01:00:00,2024-11-09 01:31:00,31,ViewLectures
3450100,8488,42463,2024-12-11 22:00:00,2024-12-12 00:53:00,173,Other
3450101,8488,42463,2024-09-13 16:00:00,2024-09-13 18:45:00,165,ViewGrades
3450102,8488,42463,2024-09-18 11:00:00,2024-09-18 11:55:00,55,Discussion
3450103,8488,42463,2024-10-20 16:00:00,2024-10-20 17:25:00,85,ViewGrades
3450104,8488,42463,2024-11-09 19:00:00,2024-11-09 20:43:00,103,SubmitAssignment
3450105,8488,42464,2024-12-14 05:00:00,2024-12-14 06:49:00,109,Other
3450106,8488,42464,2024-12-12 03:00:00,2024-12-12 03:51:00,51,ViewGrades
3450107,8488,42464,2024-09-18 21:00:00,2024-09-18 22:52:00,112,ViewLectures
3450108,8488,42464,2024-11-20 04:00:00,2024-11-20 05:55:00,115,ViewGrades
3450109,8488,42464,2024-10-09 04:00:00,2024-10-09 05:25:00,85,Discussion
3450110,8488,42464,2024-11-01 00:00:00,2024-11-01 00:27:00,27,ViewGrades
3450111,8488,42464,2024-11-16 20:00:00,2024-11-16 22:51:00,171,Other
3450112,8488,42464,2024-10-20 18:00:00,2024-10-20 20:36:00,156,SubmitAssignment
3450113,8488,42464,2024-10-24 11:00:00,2024-10-24 13:23:00,143,SubmitAssignment
3450114,8488,42464,2024-12-02 12:00:00,2024-12-02 12:24:00,24,SubmitAssignment
3450115,8488,42464,2024-12-12 14:00:00,2024-12-12 15:54:00,114,SubmitAssignment
3450116,8488,42464,2024-09-01 10:00:00,2024-09-01 11:03:00,63,Discussion
3450117,8488,42464,2024-12-06 03:00:00,2024-12-06 05:37:00,157,Other
3450118,8488,42464,2024-12-13 10:00:00,2024-12-13 11:33:00,93,Discussion
3450119,8488,42464,2024-09-12 21:00:00,2024-09-12 21:48:00,48,Discussion
3450120,8488,42464,2024-12-10 17:00:00,2024-12-10 18:22:00,82,Discussion
3450121,8488,42464,2024-11-23 12:00:00,2024-11-23 13:05:00,65,SubmitAssignment
3450122,8488,42464,2024-09-25 21:00:00,2024-09-25 23:09:00,129,SubmitAssignment
3450123,8488,42464,2024-09-18 00:00:00,2024-09-18 02:25:00,145,Discussion
3450124,8488,42464,2024-11-08 07:00:00,2024-11-08 09:44:00,164,SubmitAssignment
3450125,8488,42464,2024-10-11 09:00:00,2024-10-11 10:40:00,100,ViewGrades
3450126,8488,42464,2024-09-23 12:00:00,2024-09-23 13:11:00,71,ViewGrades
3450127,8488,42464,2024-12-03 10:00:00,2024-12-03 10:17:00,17,Other
3450128,8488,42464,2024-11-04 07:00:00,2024-11-04 08:27:00,87,SubmitAssignment
3450129,8488,42464,2024-10-12 05:00:00,2024-10-12 06:11:00,71,Discussion
3450130,8488,42464,2024-10-02 21:00:00,2024-10-02 21:51:00,51,ViewGrades
3450131,8488,42464,2024-10-29 16:00:00,2024-10-29 17:12:00,72,Discussion
3450132,8488,42464,2024-11-13 08:00:00,2024-11-13 09:01:00,61,ViewGrades
