GradeEventID,EnrollmentID,AssignmentType,AssignmentName,PointsEarned,PointsPossible,SubmissionDate,IsOnTime,GradePercentage
345535,44062,Midterm,nor,91.0,100,2025-11-06 16:41:28.494810,True,91.0
345536,44062,Project,audience,88.62,100,2025-11-06 16:41:28.494810,True,88.62
345537,44062,Midterm,these,88.87,100,2025-11-06 16:41:28.494810,True,88.87
345538,44062,Project,too,76.06,100,2025-11-06 16:41:28.494810,True,76.06
345539,44062,Quiz,short,99.36,100,2025-11-06 16:41:28.494810,False,99.36
345540,44062,FinalExam,apply,88.62,100,2025-11-06 16:41:28.494810,True,88.62
345541,44062,FinalExam,building,81.3,100,2025-11-06 16:41:28.494810,True,81.3
345542,44062,FinalExam,bring,93.44,100,2025-11-06 16:41:28.494810,True,93.44
345543,44063,Midterm,early,86.4,100,2025-11-06 16:41:28.494810,True,86.4
345544,44063,FinalExam,six,89.91,100,2025-11-06 16:41:28.494810,True,89.91
345545,44063,Homework,early,78.64,100,2025-11-06 16:41:28.494810,True,78.64
345546,44063,Homework,like,77.8,100,2025-11-06 16:41:28.494810,True,77.8
345547,44063,Homework,three,78.58,100,2025-11-06 16:41:28.494810,True,78.58
345548,44063,Quiz,we,85.48,100,2025-11-06 16:41:28.494810,True,85.48
345549,44064,Homework,together,84.7,100,2025-11-06 16:41:28.495865,True,84.7
345550,44064,Quiz,high,91.05,100,2025-11-06 16:41:28.495865,True,91.05
345551,44064,Project,economy,79.9,100,2025-11-06 16:41:28.495865,True,79.9
345552,44064,FinalExam,community,82.44,100,2025-11-06 16:41:28.495865,True,82.44
345553,44064,Midterm,case,92.01,100,2025-11-06 16:41:28.495865,False,92.01
345554,44064,FinalExam,several,79.65,100,2025-11-06 16:41:28.495865,True,79.65
345555,44064,Homework,moment,85.71,100,2025-11-06 16:41:28.495865,True,85.71
345556,44064,Homework,song,89.89,100,2025-11-06 16:41:28.495865,True,89.89
345557,44064,Midterm,only,84.88,100,2025-11-06 16:41:28.495865,True,84.88
345558,44065,Quiz,result,78.33,100,2025-11-06 16:41:28.496863,True,78.33
345559,44065,FinalExam,option,86.27,100,2025-11-06 16:41:28.496863,True,86.27
345560,44065,Project,economy,73.41,100,2025-11-06 16:41:28.496863,False,73.41
345561,44065,FinalExam,key,76.88,100,2025-11-06 16:41:28.496863,True,76.88
345562,44065,Project,indeed,81.11,100,2025-11-06 16:41:28.496863,True,81.11
345563,44065,Homework,prepare,90.59,100,2025-11-06 16:41:28.496863,True,90.59
345564,44065,Homework,soldier,74.86,100,2025-11-06 16:41:28.496863,True,74.86
345565,44065,Midterm,cost,83.08,100,2025-11-06 16:41:28.496863,True,83.08
345566,44065,Homework,yourself,86.35,100,2025-11-06 16:41:28.496863,True,86.35
345567,44065,Homework,share,82.97,100,2025-11-06 16:41:28.496863,True,82.97
345568,44066,FinalExam,image,89.3,100,2025-11-06 16:41:28.496863,True,89.3
345569,44066,Homework,increase,78.74,100,2025-11-06 16:41:28.496863,True,78.74
345570,44066,Quiz,ground,94.77,100,2025-11-06 16:41:28.496863,True,94.77
345571,44066,Midterm,bill,89.01,100,2025-11-06 16:41:28.496863,True,89.01
345572,44066,FinalExam,pay,78.07,100,2025-11-06 16:41:28.496863,True,78.07
345573,44066,Project,sing,81.56,100,2025-11-06 16:41:28.496863,True,81.56
346807,44225,Project,brother,73.87,100,2025-11-06 16:41:28.597490,True,73.87
346808,44225,Homework,time,78.78,100,2025-11-06 16:41:28.597490,True,78.78
346809,44225,Homework,dark,88.33,100,2025-11-06 16:41:28.597490,True,88.33
346810,44225,Quiz,begin,77.75,100,2025-11-06 16:41:28.597490,True,77.75
346811,44225,Homework,film,84.37,100,2025-11-06 16:41:28.598468,True,84.37
346812,44225,Homework,coach,82.57,100,2025-11-06 16:41:28.598468,True,82.57
346813,44225,Project,school,80.94,100,2025-11-06 16:41:28.598468,True,80.94
346814,44225,Homework,ten,82.66,100,2025-11-06 16:41:28.598468,False,82.66
346815,44225,Homework,meeting,84.26,100,2025-11-06 16:41:28.598468,True,84.26
346816,44225,Homework,marriage,64.39,100,2025-11-06 16:41:28.598468,True,64.39
346817,44225,Midterm,prepare,87.19,100,2025-11-06 16:41:28.598468,False,87.19
346818,44226,Project,story,89.82,100,2025-11-06 16:41:28.598468,True,89.82
346819,44226,Project,stage,87.7,100,2025-11-06 16:41:28.598468,True,87.7
346820,44226,Homework,anyone,85.66,100,2025-11-06 16:41:28.598468,False,85.66
346821,44226,Project,blood,86.37,100,2025-11-06 16:41:28.598468,True,86.37
346822,44226,FinalExam,price,91.5,100,2025-11-06 16:41:28.598468,True,91.5
346823,44226,Midterm,though,78.74,100,2025-11-06 16:41:28.598468,True,78.74
346824,44226,FinalExam,have,83.68,100,2025-11-06 16:41:28.598468,True,83.68
346825,44226,Project,source,91.52,100,2025-11-06 16:41:28.598468,True,91.52
346826,44226,Project,seem,100.0,100,2025-11-06 16:41:28.598468,True,100.0
346827,44226,Homework,conference,88.13,100,2025-11-06 16:41:28.598468,True,88.13
346828,44227,Midterm,example,94.92,100,2025-11-06 16:41:28.599476,True,94.92
346829,44227,Quiz,thank,79.45,100,2025-11-06 16:41:28.599476,True,79.45
346830,44227,Project,writer,84.4,100,2025-11-06 16:41:28.599476,True,84.4
346831,44227,Homework,option,83.79,100,2025-11-06 16:41:28.599476,True,83.79
346832,44227,Project,financial,95.91,100,2025-11-06 16:41:28.599476,True,95.91
346833,44227,Homework,stage,84.47,100,2025-11-06 16:41:28.599476,True,84.47
346834,44228,Midterm,involve,87.56,100,2025-11-06 16:41:28.599476,True,87.56
346835,44228,FinalExam,their,88.3,100,2025-11-06 16:41:28.599476,True,88.3
346836,44228,Midterm,listen,82.82,100,2025-11-06 16:41:28.599476,True,82.82
346837,44228,Quiz,use,73.26,100,2025-11-06 16:41:28.599476,True,73.26
346838,44228,Midterm,it,97.5,100,2025-11-06 16:41:28.599476,True,97.5
346839,44228,Project,bill,86.61,100,2025-11-06 16:41:28.599476,False,86.61
346840,44228,Quiz,similar,78.36,100,2025-11-06 16:41:28.600479,True,78.36
346841,44228,Homework,live,99.3,100,2025-11-06 16:41:28.600479,True,99.3
346842,44229,Project,ever,85.71,100,2025-11-06 16:41:28.600479,True,85.71
346843,44229,Homework,whose,73.0,100,2025-11-06 16:41:28.600479,True,73.0
346844,44229,Quiz,really,88.71,100,2025-11-06 16:41:28.600479,True,88.71
346845,44229,Midterm,shoulder,80.99,100,2025-11-06 16:41:28.600479,True,80.99
346846,44229,Midterm,tend,84.01,100,2025-11-06 16:41:28.600479,False,84.01
346847,44229,FinalExam,by,89.98,100,2025-11-06 16:41:28.600479,True,89.98
346848,44229,Quiz,improve,88.08,100,2025-11-06 16:41:28.600479,True,88.08
346849,44229,Midterm,option,77.79,100,2025-11-06 16:41:28.600479,True,77.79
346850,44229,FinalExam,work,86.87,100,2025-11-06 16:41:28.600479,True,86.87
347217,44276,Project,itself,61.12,100,2025-11-06 16:41:28.631148,False,61.12
347218,44276,Homework,institution,36.37,100,2025-11-06 16:41:28.631148,True,36.37
347219,44276,Homework,cover,55.53,100,2025-11-06 16:41:28.631148,False,55.53
347220,44276,Homework,hospital,47.27,100,2025-11-06 16:41:28.631148,False,47.27
347221,44276,FinalExam,create,79.49,100,2025-11-06 16:41:28.631148,True,79.49
347222,44276,FinalExam,quickly,52.98,100,2025-11-06 16:41:28.631148,True,52.98
347223,44276,Midterm,quality,49.73,100,2025-11-06 16:41:28.631148,True,49.73
347224,44276,Project,college,61.91,100,2025-11-06 16:41:28.631148,True,61.91
347225,44276,Project,discuss,60.63,100,2025-11-06 16:41:28.631148,True,60.63
347226,44276,Homework,ask,39.57,100,2025-11-06 16:41:28.631148,True,39.57
347227,44277,Homework,employee,43.65,100,2025-11-06 16:41:28.631148,True,43.65
347228,44277,Project,people,50.04,100,2025-11-06 16:41:28.631148,True,50.04
347229,44277,Quiz,he,68.0,100,2025-11-06 16:41:28.631148,True,68.0
347230,44277,Midterm,indeed,47.75,100,2025-11-06 16:41:28.631148,True,47.75
347231,44277,Homework,learn,73.33,100,2025-11-06 16:41:28.631148,True,73.33
347232,44277,Homework,move,30.36,100,2025-11-06 16:41:28.632138,True,30.36
347233,44277,Quiz,inside,81.27,100,2025-11-06 16:41:28.632138,True,81.27
347234,44277,Midterm,street,62.6,100,2025-11-06 16:41:28.632138,False,62.6
347235,44277,Quiz,pattern,56.51,100,2025-11-06 16:41:28.632138,True,56.51
347236,44278,Quiz,respond,46.52,100,2025-11-06 16:41:28.632138,False,46.52
347237,44278,Project,never,49.3,100,2025-11-06 16:41:28.632138,True,49.3
347238,44278,Project,home,31.16,100,2025-11-06 16:41:28.632138,True,31.16
347239,44278,FinalExam,develop,28.28,100,2025-11-06 16:41:28.632138,True,28.28
347240,44278,FinalExam,specific,65.87,100,2025-11-06 16:41:28.632138,True,65.87
347241,44278,Homework,material,58.96,100,2025-11-06 16:41:28.632138,True,58.96
347242,44278,Midterm,instead,88.0,100,2025-11-06 16:41:28.632138,True,88.0
347243,44278,Quiz,southern,34.58,100,2025-11-06 16:41:28.632138,True,34.58
347244,44279,Midterm,cut,60.67,100,2025-11-06 16:41:28.633146,True,60.67
347245,44279,Midterm,sound,44.79,100,2025-11-06 16:41:28.633146,True,44.79
347246,44279,Homework,weight,70.45,100,2025-11-06 16:41:28.633146,True,70.45
347247,44279,Midterm,yet,77.69,100,2025-11-06 16:41:28.633146,False,77.69
347248,44279,Project,quite,66.68,100,2025-11-06 16:41:28.633146,True,66.68
347249,44280,Quiz,product,50.84,100,2025-11-06 16:41:28.633146,True,50.84
347250,44280,FinalExam,know,65.9,100,2025-11-06 16:41:28.633146,True,65.9
347251,44280,Project,three,33.82,100,2025-11-06 16:41:28.633146,False,33.82
347252,44280,FinalExam,democratic,73.28,100,2025-11-06 16:41:28.633146,True,73.28
347253,44280,Project,three,67.55,100,2025-11-06 16:41:28.633146,True,67.55
347254,44280,Project,build,30.32,100,2025-11-06 16:41:28.633146,True,30.32
347255,44280,Homework,dark,45.98,100,2025-11-06 16:41:28.633146,True,45.98
347256,44280,Quiz,water,60.76,100,2025-11-06 16:41:28.633146,True,60.76
347257,44280,Homework,occur,68.6,100,2025-11-06 16:41:28.634177,False,68.6
347258,44281,FinalExam,keep,38.67,100,2025-11-06 16:41:28.634177,True,38.67
347259,44281,Project,serve,43.87,100,2025-11-06 16:41:28.634177,False,43.87
347260,44281,Midterm,out,52.41,100,2025-11-06 16:41:28.634177,True,52.41
347261,44281,FinalExam,a,38.77,100,2025-11-06 16:41:28.634177,True,38.77
347262,44281,Quiz,parent,99.54,100,2025-11-06 16:41:28.634177,True,99.54
347263,44281,Homework,card,75.32,100,2025-11-06 16:41:28.634177,True,75.32
347868,44358,Project,south,73.98,100,2025-11-06 16:41:28.683441,True,73.98
347869,44358,FinalExam,law,78.64,100,2025-11-06 16:41:28.683441,True,78.64
347870,44358,Midterm,TV,55.43,100,2025-11-06 16:41:28.683441,True,55.43
347871,44358,Project,sound,55.8,100,2025-11-06 16:41:28.683441,False,55.8
347872,44358,Project,one,42.56,100,2025-11-06 16:41:28.683441,True,42.56
347873,44358,FinalExam,prepare,26.68,100,2025-11-06 16:41:28.683441,True,26.68
347874,44358,FinalExam,politics,70.84,100,2025-11-06 16:41:28.683441,True,70.84
347875,44358,Midterm,money,51.07,100,2025-11-06 16:41:28.683441,True,51.07
347876,44358,FinalExam,central,68.38,100,2025-11-06 16:41:28.683441,False,68.38
347877,44358,Homework,participant,48.96,100,2025-11-06 16:41:28.683441,True,48.96
347878,44358,Project,city,72.11,100,2025-11-06 16:41:28.683441,True,72.11
347879,44359,Midterm,usually,64.06,100,2025-11-06 16:41:28.684490,True,64.06
347880,44359,FinalExam,store,63.59,100,2025-11-06 16:41:28.684490,True,63.59
347881,44359,Homework,best,61.88,100,2025-11-06 16:41:28.684490,True,61.88
347882,44359,Homework,set,50.22,100,2025-11-06 16:41:28.684490,True,50.22
347883,44359,Project,under,49.37,100,2025-11-06 16:41:28.684490,False,49.37
347884,44359,Project,accept,71.42,100,2025-11-06 16:41:28.684490,False,71.42
347885,44359,Homework,single,63.88,100,2025-11-06 16:41:28.684490,False,63.88
347886,44359,Quiz,group,78.05,100,2025-11-06 16:41:28.684490,True,78.05
347887,44359,Homework,radio,26.95,100,2025-11-06 16:41:28.684490,True,26.95
347888,44360,FinalExam,particular,78.82,100,2025-11-06 16:41:28.684490,False,78.82
347889,44360,Quiz,cold,31.1,100,2025-11-06 16:41:28.684490,True,31.1
347890,44360,Homework,positive,52.85,100,2025-11-06 16:41:28.684490,True,52.85
347891,44360,Quiz,movie,44.95,100,2025-11-06 16:41:28.684490,True,44.95
347892,44360,Midterm,put,42.14,100,2025-11-06 16:41:28.684490,True,42.14
347893,44361,Quiz,big,47.93,100,2025-11-06 16:41:28.684490,False,47.93
347894,44361,Midterm,can,78.43,100,2025-11-06 16:41:28.684490,True,78.43
347895,44361,Quiz,relationship,73.68,100,2025-11-06 16:41:28.684490,False,73.68
347896,44361,FinalExam,everyone,70.08,100,2025-11-06 16:41:28.684490,True,70.08
347897,44361,Project,sort,37.63,100,2025-11-06 16:41:28.684490,True,37.63
347898,44361,FinalExam,guess,53.82,100,2025-11-06 16:41:28.684490,True,53.82
347899,44361,Homework,talk,53.8,100,2025-11-06 16:41:28.684490,True,53.8
347900,44362,FinalExam,nor,97.09,100,2025-11-06 16:41:28.686073,True,97.09
347901,44362,Project,kind,47.26,100,2025-11-06 16:41:28.686073,True,47.26
347902,44362,FinalExam,near,66.25,100,2025-11-06 16:41:28.686073,False,66.25
347903,44362,Quiz,later,37.38,100,2025-11-06 16:41:28.686073,True,37.38
347904,44362,Quiz,house,92.01,100,2025-11-06 16:41:28.686073,True,92.01
347905,44362,Midterm,government,52.39,100,2025-11-06 16:41:28.686073,True,52.39
347906,44362,Quiz,most,43.1,100,2025-11-06 16:41:28.686073,True,43.1
348629,44457,Midterm,among,36.34,100,2025-11-06 16:41:28.744286,True,36.34
348630,44457,FinalExam,could,79.87,100,2025-11-06 16:41:28.744286,True,79.87
348631,44457,Homework,capital,53.24,100,2025-11-06 16:41:28.744286,True,53.24
348632,44457,Project,off,42.12,100,2025-11-06 16:41:28.744286,True,42.12
348633,44457,Homework,read,78.17,100,2025-11-06 16:41:28.744286,True,78.17
348634,44457,Midterm,goal,69.32,100,2025-11-06 16:41:28.744286,True,69.32
348635,44458,Project,upon,52.78,100,2025-11-06 16:41:28.745284,True,52.78
348636,44458,FinalExam,stop,62.26,100,2025-11-06 16:41:28.745284,True,62.26
348637,44458,FinalExam,nothing,65.64,100,2025-11-06 16:41:28.745284,True,65.64
348638,44458,Homework,none,62.08,100,2025-11-06 16:41:28.745284,False,62.08
348639,44458,Quiz,next,69.72,100,2025-11-06 16:41:28.745284,True,69.72
348640,44458,FinalExam,small,42.63,100,2025-11-06 16:41:28.745284,True,42.63
348641,44458,Homework,born,72.45,100,2025-11-06 16:41:28.745284,True,72.45
348642,44458,FinalExam,determine,63.67,100,2025-11-06 16:41:28.745284,True,63.67
348643,44459,Quiz,decade,48.01,100,2025-11-06 16:41:28.745284,True,48.01
348644,44459,Midterm,physical,49.86,100,2025-11-06 16:41:28.745284,True,49.86
348645,44459,Quiz,develop,54.23,100,2025-11-06 16:41:28.745284,False,54.23
348646,44459,Quiz,range,71.47,100,2025-11-06 16:41:28.745284,True,71.47
348647,44459,Project,science,79.96,100,2025-11-06 16:41:28.745284,True,79.96
348648,44459,Homework,challenge,51.01,100,2025-11-06 16:41:28.745284,True,51.01
348649,44459,Project,sport,48.45,100,2025-11-06 16:41:28.745284,False,48.45
348650,44459,Project,every,42.55,100,2025-11-06 16:41:28.745284,True,42.55
348651,44459,Homework,shoulder,58.42,100,2025-11-06 16:41:28.745284,True,58.42
348652,44460,Quiz,star,63.03,100,2025-11-06 16:41:28.745284,False,63.03
348653,44460,Project,share,58.42,100,2025-11-06 16:41:28.745284,True,58.42
348654,44460,Midterm,daughter,53.06,100,2025-11-06 16:41:28.745284,True,53.06
348655,44460,FinalExam,civil,68.15,100,2025-11-06 16:41:28.745284,True,68.15
348656,44460,FinalExam,entire,60.77,100,2025-11-06 16:41:28.745284,True,60.77
348657,44460,Quiz,war,85.53,100,2025-11-06 16:41:28.746788,True,85.53
348658,44461,Midterm,effect,63.99,100,2025-11-06 16:41:28.746788,True,63.99
348659,44461,Homework,light,67.71,100,2025-11-06 16:41:28.746788,True,67.71
348660,44461,Midterm,some,56.85,100,2025-11-06 16:41:28.746788,False,56.85
348661,44461,Project,spring,48.15,100,2025-11-06 16:41:28.746788,True,48.15
348662,44461,Midterm,professional,57.19,100,2025-11-06 16:41:28.746788,True,57.19
348663,44461,Quiz,outside,68.16,100,2025-11-06 16:41:28.746788,True,68.16
348664,44461,FinalExam,foreign,45.74,100,2025-11-06 16:41:28.746788,True,45.74
348665,44461,FinalExam,computer,63.62,100,2025-11-06 16:41:28.746788,True,63.62
348666,44461,Quiz,number,83.23,100,2025-11-06 16:41:28.746788,True,83.23
348870,44488,Midterm,bring,80.81,100,2025-11-06 16:41:28.764457,True,80.81
348871,44488,Midterm,western,74.82,100,2025-11-06 16:41:28.764457,True,74.82
348872,44488,Homework,lead,42.75,100,2025-11-06 16:41:28.764457,True,42.75
348873,44488,Quiz,character,62.76,100,2025-11-06 16:41:28.764457,False,62.76
348874,44488,Midterm,picture,63.48,100,2025-11-06 16:41:28.764457,True,63.48
348875,44488,Project,deep,71.24,100,2025-11-06 16:41:28.764457,True,71.24
348876,44488,Project,special,79.97,100,2025-11-06 16:41:28.764457,True,79.97
348877,44488,Quiz,over,74.68,100,2025-11-06 16:41:28.764457,False,74.68
348878,44488,Quiz,great,60.11,100,2025-11-06 16:41:28.764457,True,60.11
348879,44489,Homework,couple,68.37,100,2025-11-06 16:41:28.764457,True,68.37
348880,44489,Midterm,order,54.62,100,2025-11-06 16:41:28.764457,True,54.62
348881,44489,Midterm,everybody,70.83,100,2025-11-06 16:41:28.764457,True,70.83
348882,44489,FinalExam,bit,79.04,100,2025-11-06 16:41:28.764457,True,79.04
348883,44489,Quiz,exist,60.25,100,2025-11-06 16:41:28.765473,True,60.25
348884,44490,Quiz,accept,75.81,100,2025-11-06 16:41:28.765473,True,75.81
348885,44490,FinalExam,type,70.7,100,2025-11-06 16:41:28.765473,True,70.7
348886,44490,Midterm,traditional,55.22,100,2025-11-06 16:41:28.765473,True,55.22
348887,44490,Homework,stage,67.52,100,2025-11-06 16:41:28.765473,True,67.52
348888,44490,Project,likely,77.97,100,2025-11-06 16:41:28.765473,True,77.97
348889,44491,Midterm,condition,52.32,100,2025-11-06 16:41:28.765473,True,52.32
348890,44491,Quiz,least,70.62,100,2025-11-06 16:41:28.765473,True,70.62
348891,44491,Quiz,else,86.2,100,2025-11-06 16:41:28.765473,False,86.2
348892,44491,Midterm,method,72.9,100,2025-11-06 16:41:28.766463,True,72.9
348893,44491,Midterm,street,75.08,100,2025-11-06 16:41:28.766463,True,75.08
348894,44491,Quiz,main,60.78,100,2025-11-06 16:41:28.766463,True,60.78
348895,44491,Quiz,dinner,78.39,100,2025-11-06 16:41:28.766463,True,78.39
348896,44491,Quiz,take,66.53,100,2025-11-06 16:41:28.766463,True,66.53
348897,44491,Midterm,drug,79.5,100,2025-11-06 16:41:28.766463,True,79.5
348898,44491,Quiz,skill,61.35,100,2025-11-06 16:41:28.766463,False,61.35
349541,44575,Homework,article,52.48,100,2025-11-06 16:41:28.819388,True,52.48
349542,44575,Quiz,decide,69.21,100,2025-11-06 16:41:28.819388,True,69.21
349543,44575,Homework,design,56.45,100,2025-11-06 16:41:28.819388,True,56.45
349544,44575,FinalExam,health,72.96,100,2025-11-06 16:41:28.819388,True,72.96
349545,44575,Project,peace,75.42,100,2025-11-06 16:41:28.819388,True,75.42
349546,44576,Homework,trouble,87.1,100,2025-11-06 16:41:28.819388,True,87.1
349547,44576,Quiz,policy,58.79,100,2025-11-06 16:41:28.819388,True,58.79
349548,44576,Midterm,to,74.54,100,2025-11-06 16:41:28.819388,True,74.54
349549,44576,Project,scientist,100.0,100,2025-11-06 16:41:28.819388,True,100.0
349550,44576,Homework,fine,76.17,100,2025-11-06 16:41:28.819388,True,76.17
349551,44576,Quiz,himself,64.3,100,2025-11-06 16:41:28.820991,True,64.3
349552,44576,FinalExam,lawyer,68.75,100,2025-11-06 16:41:28.820991,False,68.75
349553,44576,Project,perform,73.02,100,2025-11-06 16:41:28.820991,True,73.02
349554,44576,Project,help,66.05,100,2025-11-06 16:41:28.820991,True,66.05
349555,44577,Project,view,78.04,100,2025-11-06 16:41:28.820991,True,78.04
349556,44577,Quiz,place,69.36,100,2025-11-06 16:41:28.820991,True,69.36
349557,44577,Project,force,69.1,100,2025-11-06 16:41:28.820991,True,69.1
349558,44577,Project,cut,69.47,100,2025-11-06 16:41:28.822004,False,69.47
349559,44577,FinalExam,knowledge,88.22,100,2025-11-06 16:41:28.822004,True,88.22
349560,44577,Midterm,physical,65.3,100,2025-11-06 16:41:28.822004,True,65.3
349561,44578,FinalExam,four,54.66,100,2025-11-06 16:41:28.822004,True,54.66
349562,44578,Midterm,writer,91.12,100,2025-11-06 16:41:28.822004,True,91.12
349563,44578,Homework,girl,77.08,100,2025-11-06 16:41:28.822004,True,77.08
349564,44578,Homework,act,79.46,100,2025-11-06 16:41:28.822004,True,79.46
349565,44578,Homework,like,63.85,100,2025-11-06 16:41:28.822004,True,63.85
349566,44578,Midterm,bring,67.84,100,2025-11-06 16:41:28.822004,True,67.84
349567,44578,Homework,sing,71.85,100,2025-11-06 16:41:28.822004,True,71.85
349568,44578,FinalExam,machine,71.01,100,2025-11-06 16:41:28.822004,True,71.01
349569,44578,Project,whatever,63.01,100,2025-11-06 16:41:28.822004,True,63.01
349570,44578,FinalExam,music,74.1,100,2025-11-06 16:41:28.822004,True,74.1
349571,44579,Project,walk,60.64,100,2025-11-06 16:41:28.823001,True,60.64
349572,44579,FinalExam,along,65.99,100,2025-11-06 16:41:28.823001,True,65.99
349573,44579,FinalExam,day,96.12,100,2025-11-06 16:41:28.823001,True,96.12
349574,44579,Midterm,two,77.0,100,2025-11-06 16:41:28.823001,True,77.0
349575,44579,Midterm,until,72.74,100,2025-11-06 16:41:28.823001,True,72.74
349576,44579,Midterm,employee,79.2,100,2025-11-06 16:41:28.823001,True,79.2
350182,44658,Quiz,difference,89.36,100,2025-11-06 16:41:28.887081,True,89.36
350183,44658,FinalExam,than,68.57,100,2025-11-06 16:41:28.887081,True,68.57
350184,44658,Project,chair,75.54,100,2025-11-06 16:41:28.887081,True,75.54
350185,44658,Midterm,same,80.8,100,2025-11-06 16:41:28.887081,True,80.8
350186,44658,Quiz,data,76.17,100,2025-11-06 16:41:28.887081,True,76.17
350187,44658,Project,field,75.83,100,2025-11-06 16:41:28.887081,True,75.83
350188,44658,Project,mention,85.51,100,2025-11-06 16:41:28.887081,False,85.51
350189,44658,Quiz,authority,94.0,100,2025-11-06 16:41:28.887081,True,94.0
350190,44658,Quiz,recognize,80.41,100,2025-11-06 16:41:28.887081,False,80.41
350191,44658,Homework,various,75.31,100,2025-11-06 16:41:28.887081,True,75.31
350192,44659,Quiz,understand,92.96,100,2025-11-06 16:41:28.888094,True,92.96
350193,44659,FinalExam,likely,76.9,100,2025-11-06 16:41:28.888094,True,76.9
350194,44659,Quiz,long,88.52,100,2025-11-06 16:41:28.888094,True,88.52
350195,44659,Homework,stop,83.76,100,2025-11-06 16:41:28.888094,False,83.76
350196,44659,Homework,relate,88.34,100,2025-11-06 16:41:28.888094,True,88.34
350197,44659,Quiz,include,73.19,100,2025-11-06 16:41:28.888094,True,73.19
350198,44659,Project,total,80.85,100,2025-11-06 16:41:28.888094,True,80.85
350199,44660,Quiz,always,78.12,100,2025-11-06 16:41:28.888094,True,78.12
350200,44660,Midterm,later,85.32,100,2025-11-06 16:41:28.888094,True,85.32
350201,44660,FinalExam,guess,90.06,100,2025-11-06 16:41:28.888094,True,90.06
350202,44660,FinalExam,attack,88.0,100,2025-11-06 16:41:28.888094,True,88.0
350203,44660,Project,company,87.3,100,2025-11-06 16:41:28.888094,True,87.3
350204,44660,FinalExam,everyone,77.26,100,2025-11-06 16:41:28.888094,True,77.26
350205,44661,Homework,region,85.18,100,2025-11-06 16:41:28.889069,False,85.18
350206,44661,Midterm,raise,92.56,100,2025-11-06 16:41:28.889069,True,92.56
350207,44661,FinalExam,and,73.65,100,2025-11-06 16:41:28.889069,True,73.65
350208,44661,FinalExam,thus,84.62,100,2025-11-06 16:41:28.889069,True,84.62
350209,44661,Midterm,himself,74.64,100,2025-11-06 16:41:28.889069,True,74.64
350210,44661,Quiz,paper,67.91,100,2025-11-06 16:41:28.889069,True,67.91
350211,44661,FinalExam,process,96.84,100,2025-11-06 16:41:28.889069,False,96.84
350212,44661,FinalExam,item,94.35,100,2025-11-06 16:41:28.889069,True,94.35
350213,44662,Project,head,86.9,100,2025-11-06 16:41:28.889069,True,86.9
350214,44662,Homework,upon,77.54,100,2025-11-06 16:41:28.889069,True,77.54
350215,44662,Homework,building,91.69,100,2025-11-06 16:41:28.889069,True,91.69
350216,44662,Homework,water,85.86,100,2025-11-06 16:41:28.890114,False,85.86
350217,44662,Quiz,center,90.31,100,2025-11-06 16:41:28.890114,True,90.31
350218,44662,FinalExam,leader,69.17,100,2025-11-06 16:41:28.890114,True,69.17
350219,44662,Midterm,send,81.15,100,2025-11-06 16:41:28.890114,False,81.15
350220,44662,Project,too,91.83,100,2025-11-06 16:41:28.890114,True,91.83
350221,44662,Midterm,talk,89.36,100,2025-11-06 16:41:28.890114,True,89.36
350222,44662,Homework,report,100.0,100,2025-11-06 16:41:28.890114,True,100.0
350223,44662,FinalExam,but,84.62,100,2025-11-06 16:41:28.890114,True,84.62
352796,44998,Homework,best,85.75,100,2025-11-06 16:41:29.118881,True,85.75
352797,44998,FinalExam,teacher,85.26,100,2025-11-06 16:41:29.118881,True,85.26
352798,44998,Homework,rise,72.82,100,2025-11-06 16:41:29.118881,False,72.82
352799,44998,Homework,skill,71.24,100,2025-11-06 16:41:29.118881,True,71.24
352800,44998,Midterm,somebody,79.57,100,2025-11-06 16:41:29.118881,True,79.57
352801,44998,FinalExam,truth,56.32,100,2025-11-06 16:41:29.118881,True,56.32
352802,44998,Homework,crime,59.26,100,2025-11-06 16:41:29.118881,True,59.26
352803,44998,Quiz,song,61.39,100,2025-11-06 16:41:29.118881,True,61.39
352804,44998,Quiz,operation,84.38,100,2025-11-06 16:41:29.118881,True,84.38
352805,44998,FinalExam,law,72.84,100,2025-11-06 16:41:29.118881,True,72.84
352806,44999,Midterm,either,87.19,100,2025-11-06 16:41:29.119893,True,87.19
352807,44999,FinalExam,let,57.01,100,2025-11-06 16:41:29.119893,True,57.01
352808,44999,Quiz,nothing,77.85,100,2025-11-06 16:41:29.119893,True,77.85
352809,44999,Midterm,book,72.34,100,2025-11-06 16:41:29.119893,True,72.34
352810,44999,FinalExam,race,61.72,100,2025-11-06 16:41:29.119893,True,61.72
352811,44999,FinalExam,structure,56.32,100,2025-11-06 16:41:29.119893,True,56.32
352812,44999,Project,option,91.82,100,2025-11-06 16:41:29.119893,True,91.82
352813,45000,Project,east,95.63,100,2025-11-06 16:41:29.119893,True,95.63
352814,45000,Project,make,74.23,100,2025-11-06 16:41:29.119893,False,74.23
352815,45000,Project,firm,85.56,100,2025-11-06 16:41:29.119893,True,85.56
352816,45000,Midterm,back,61.13,100,2025-11-06 16:41:29.119893,True,61.13
352817,45000,Midterm,too,67.77,100,2025-11-06 16:41:29.120904,True,67.77
352818,45000,Homework,security,65.02,100,2025-11-06 16:41:29.120904,True,65.02
