AttendanceID,EnrollmentID,ClassDate,Status,Notes
617063,41138,2024-10-20,Present,
617064,41138,2024-10-27,Present,
617065,41138,2024-11-03,Present,
617066,41138,2024-11-10,Present,
617067,41138,2024-11-17,Present,
617068,41138,2024-11-24,Present,
617069,41138,2024-12-01,Present,
617070,41138,2024-12-08,Present,
617071,41139,2024-09-01,Present,
617072,41139,2024-09-08,Present,
617073,41139,2024-09-15,Present,
617074,41139,2024-09-22,Present,
617075,41139,2024-09-29,Present,
617076,41139,2024-10-06,Present,
617077,41139,2024-10-13,Present,
617078,41139,2024-10-20,Present,
617079,41139,2024-10-27,Present,
617080,41139,2024-11-03,Present,
617081,41139,2024-11-10,Present,
617082,41139,2024-11-17,Present,
617083,41139,2024-11-24,Present,
617084,41139,2024-12-01,Present,
617085,41139,2024-12-08,Present,
617086,41140,2024-09-01,Present,
617087,41140,2024-09-08,Late,Everybody amount compare total plant expect education.
617088,41140,2024-09-15,Present,
617089,41140,2024-09-22,Present,
617090,41140,2024-09-29,Present,
617091,41140,2024-10-06,Present,
617092,41140,2024-10-13,Present,
617093,41140,2024-10-20,Present,
617094,41140,2024-10-27,Present,
617095,41140,2024-11-03,Present,
617096,41140,2024-11-10,Present,
617097,41140,2024-11-17,Present,
617098,41140,2024-11-24,Present,
617099,41140,2024-12-01,Present,
617100,41140,2024-12-08,Present,
618781,41253,2024-09-01,Present,
618782,41253,2024-09-08,Present,
618783,41253,2024-09-15,Absent,Such hospital staff paper.
618784,41253,2024-09-22,Present,
618785,41253,2024-09-29,Present,
618786,41253,2024-10-06,Present,
618787,41253,2024-10-13,Excused,Investment enough soldier.
618788,41253,2024-10-20,Absent,Hear west card whatever charge writer represent.
618789,41253,2024-10-27,Absent,Arrive late rather.
618790,41253,2024-11-03,Absent,Affect effect product sea authority player account.
618791,41253,2024-11-10,Present,
618792,41253,2024-11-17,Present,
618793,41253,2024-11-24,Absent,Draw probably operation recognize.
618794,41253,2024-12-01,Absent,Themselves along space administration eight.
618795,41253,2024-12-08,Absent,Statement black themselves north action pattern.
618796,41254,2024-09-01,Absent,Threat quality born today continue as situation food.
618797,41254,2024-09-08,Present,
618798,41254,2024-09-15,Absent,Season keep growth party attention technology.
618799,41254,2024-09-22,Present,
618800,41254,2024-09-29,Late,Good religious very listen simply miss small question.
618801,41254,2024-10-06,Present,
618802,41254,2024-10-13,Late,Smile sure not section.
618803,41254,2024-10-20,Present,
618804,41254,2024-10-27,Present,
618805,41254,2024-11-03,Late,Believe toward available travel.
618806,41254,2024-11-10,Absent,Prevent information young lose partner enjoy.
618807,41254,2024-11-17,Present,
618808,41254,2024-11-24,Present,
618809,41254,2024-12-01,Present,
618810,41254,2024-12-08,Present,
618811,41255,2024-09-01,Present,
618812,41255,2024-09-08,Late,Town team she matter bill rule stay usually.
618813,41255,2024-09-15,Present,
618814,41255,2024-09-22,Absent,Wife hard lose different nearly.
618815,41255,2024-09-29,Excused,Especially scientist increase on actually tonight.
618816,41255,2024-10-06,Present,
618817,41255,2024-10-13,Present,
618818,41255,2024-10-20,Present,
618819,41255,2024-10-27,Absent,Wife general box.
618820,41255,2024-11-03,Present,
618821,41255,2024-11-10,Present,
618822,41255,2024-11-17,Present,
618823,41255,2024-11-24,Present,
618824,41255,2024-12-01,Absent,Fire lose image heart side catch goal person.
618825,41255,2024-12-08,Present,
618826,41256,2024-09-01,Absent,Fill family everything enough effect toward change.
618827,41256,2024-09-08,Present,
618828,41256,2024-09-15,Absent,Stand quite there first.
618829,41256,2024-09-22,Absent,Simple style born seat.
618830,41256,2024-09-29,Present,
618831,41256,2024-10-06,Late,Policy attention eye future indeed fine find.
618832,41256,2024-10-13,Present,
618833,41256,2024-10-20,Present,
618834,41256,2024-10-27,Present,
618835,41256,2024-11-03,Present,
618836,41256,2024-11-10,Absent,Accept nation behind green practice prevent or yard.
618837,41256,2024-11-17,Absent,What what bring task pass thing past.
618838,41256,2024-11-24,Present,
618839,41256,2024-12-01,Present,
618840,41256,2024-12-08,Present,
618841,41257,2024-09-01,Present,
618842,41257,2024-09-08,Absent,Produce international fact enough article do.
618843,41257,2024-09-15,Absent,Everyone indeed offer theory.
618844,41257,2024-09-22,Present,
618845,41257,2024-09-29,Present,
618846,41257,2024-10-06,Present,
618847,41257,2024-10-13,Present,
618848,41257,2024-10-20,Absent,Open year able draw both born.
618849,41257,2024-10-27,Present,
618850,41257,2024-11-03,Present,
618851,41257,2024-11-10,Present,
618852,41257,2024-11-17,Present,
618853,41257,2024-11-24,Present,
618854,41257,2024-12-01,Present,
618855,41257,2024-12-08,Absent,Build candidate particularly responsibility.
618946,41264,2024-09-01,Present,
618947,41264,2024-09-08,Present,
618948,41264,2024-09-15,Absent,Contain line those weight call politics east.
618949,41264,2024-09-22,Present,
618950,41264,2024-09-29,Present,
618951,41264,2024-10-06,Absent,According bill learn strong house available interview.
618952,41264,2024-10-13,Present,
618953,41264,2024-10-20,Present,
618954,41264,2024-10-27,Present,
618955,41264,2024-11-03,Present,
618956,41264,2024-11-10,Present,
618957,41264,2024-11-17,Present,
618958,41264,2024-11-24,Present,
618959,41264,2024-12-01,Present,
618960,41264,2024-12-08,Present,
618961,41265,2024-09-01,Present,
618962,41265,2024-09-08,Late,Former option thus.
618963,41265,2024-09-15,Present,
618964,41265,2024-09-22,Present,
618965,41265,2024-09-29,Present,
618966,41265,2024-10-06,Absent,Across purpose age animal off know some foreign.
618967,41265,2024-10-13,Absent,Issue garden fear drop.
618968,41265,2024-10-20,Present,
618969,41265,2024-10-27,Present,
618970,41265,2024-11-03,Present,
618971,41265,2024-11-10,Present,
618972,41265,2024-11-17,Present,
618973,41265,2024-11-24,Present,
618974,41265,2024-12-01,Absent,Green business ball why difficult pass.
618975,41265,2024-12-08,Present,
618976,41266,2024-09-01,Present,
618977,41266,2024-09-08,Present,
618978,41266,2024-09-15,Present,
618979,41266,2024-09-22,Present,
618980,41266,2024-09-29,Present,
618981,41266,2024-10-06,Present,
618982,41266,2024-10-13,Absent,Oil final administration TV.
618983,41266,2024-10-20,Absent,Performance computer firm.
618984,41266,2024-10-27,Present,
618985,41266,2024-11-03,Late,Process figure least instead bank draw wind.
618986,41266,2024-11-10,Present,
618987,41266,2024-11-17,Present,
618988,41266,2024-11-24,Absent,Reduce line if financial adult then.
618989,41266,2024-12-01,Present,
618990,41266,2024-12-08,Present,
618991,41267,2024-09-01,Present,
618992,41267,2024-09-08,Present,
618993,41267,2024-09-15,Present,
618994,41267,2024-09-22,Present,
618995,41267,2024-09-29,Present,
618996,41267,2024-10-06,Present,
618997,41267,2024-10-13,Present,
618998,41267,2024-10-20,Present,
618999,41267,2024-10-27,Present,
619000,41267,2024-11-03,Present,
619001,41267,2024-11-10,Late,Now traditional relate source.
619002,41267,2024-11-17,Absent,Thank Congress exactly seven watch.
619003,41267,2024-11-24,Present,
619004,41267,2024-12-01,Present,
619005,41267,2024-12-08,Present,
620431,41363,2024-09-01,Present,
620432,41363,2024-09-08,Present,
620433,41363,2024-09-15,Present,
620434,41363,2024-09-22,Absent,Power study radio behavior ten.
620435,41363,2024-09-29,Present,
620436,41363,2024-10-06,Present,
620437,41363,2024-10-13,Present,
620438,41363,2024-10-20,Present,
620439,41363,2024-10-27,Present,
620440,41363,2024-11-03,Absent,Common plan our chance this add explain.
620441,41363,2024-11-10,Present,
620442,41363,2024-11-17,Present,
620443,41363,2024-11-24,Present,
620444,41363,2024-12-01,Present,
620445,41363,2024-12-08,Present,
620446,41364,2024-09-01,Present,
620447,41364,2024-09-08,Present,
620448,41364,2024-09-15,Present,
620449,41364,2024-09-22,Present,
620450,41364,2024-09-29,Absent,Everything how life age mission car sing.
620451,41364,2024-10-06,Present,
620452,41364,2024-10-13,Late,Car direction yourself.
620453,41364,2024-10-20,Late,Glass reason right low art send.
620454,41364,2024-10-27,Absent,Serve year by money.
620455,41364,2024-11-03,Present,
620456,41364,2024-11-10,Present,
620457,41364,2024-11-17,Late,Particularly station heart outside rise program pattern.
620458,41364,2024-11-24,Absent,Others prevent although green represent.
620459,41364,2024-12-01,Present,
620460,41364,2024-12-08,Excused,Town case people service.
620461,41365,2024-09-01,Late,Arrive lay help card down behavior.
620462,41365,2024-09-08,Present,
620463,41365,2024-09-15,Excused,Often such black ever turn animal.
620464,41365,2024-09-22,Absent,Boy choose give morning either positive education.
620465,41365,2024-09-29,Present,
620466,41365,2024-10-06,Absent,Probably live class section serious arm bed.
620467,41365,2024-10-13,Present,
620468,41365,2024-10-20,Present,
620469,41365,2024-10-27,Present,
620470,41365,2024-11-03,Present,
620471,41365,2024-11-10,Present,
620472,41365,2024-11-17,Present,
620473,41365,2024-11-24,Absent,Officer civil mouth grow goal author late.
620474,41365,2024-12-01,Present,
620475,41365,2024-12-08,Present,
620476,41366,2024-09-01,Absent,Mrs contain drop commercial.
620477,41366,2024-09-08,Present,
620478,41366,2024-09-15,Late,Newspaper miss answer young receive design leader.
620479,41366,2024-09-22,Present,
620480,41366,2024-09-29,Present,
620481,41366,2024-10-06,Absent,Popular expect throughout employee easy call.
620482,41366,2024-10-13,Present,
620483,41366,2024-10-20,Present,
620484,41366,2024-10-27,Absent,Care consumer fish sea.
620485,41366,2024-11-03,Absent,Miss off enjoy true make.
620486,41366,2024-11-10,Absent,Enjoy woman edge less.
620487,41366,2024-11-17,Absent,Table important important push attack send.
620488,41366,2024-11-24,Present,
620489,41366,2024-12-01,Present,
620490,41366,2024-12-08,Present,
620491,41367,2024-09-01,Absent,Nice fish green sense.
620492,41367,2024-09-08,Present,
620493,41367,2024-09-15,Present,
620494,41367,2024-09-22,Present,
620495,41367,2024-09-29,Present,
620496,41367,2024-10-06,Present,
620497,41367,2024-10-13,Late,Scene energy million exactly voice explain.
620498,41367,2024-10-20,Present,
620499,41367,2024-10-27,Present,
620500,41367,2024-11-03,Absent,Garden since per alone manage law.
620501,41367,2024-11-10,Present,
620502,41367,2024-11-17,Present,
620503,41367,2024-11-24,Present,
620504,41367,2024-12-01,Absent,Risk adult authority front break seem.
620505,41367,2024-12-08,Present,
622261,41485,2024-09-01,Present,
622262,41485,2024-09-08,Present,
622263,41485,2024-09-15,Present,
622264,41485,2024-09-22,Present,
622265,41485,2024-09-29,Present,
622266,41485,2024-10-06,Present,
622267,41485,2024-10-13,Present,
622268,41485,2024-10-20,Present,
622269,41485,2024-10-27,Present,
622270,41485,2024-11-03,Present,
622271,41485,2024-11-10,Present,
622272,41485,2024-11-17,Absent,Seem right system pass.
622273,41485,2024-11-24,Present,
622274,41485,2024-12-01,Present,
622275,41485,2024-12-08,Present,
622276,41486,2024-09-01,Present,
622277,41486,2024-09-08,Present,
622278,41486,2024-09-15,Present,
622279,41486,2024-09-22,Present,
622280,41486,2024-09-29,Present,
622281,41486,2024-10-06,Present,
622282,41486,2024-10-13,Present,
622283,41486,2024-10-20,Present,
622284,41486,2024-10-27,Present,
622285,41486,2024-11-03,Present,
622286,41486,2024-11-10,Present,
622287,41486,2024-11-17,Present,
622288,41486,2024-11-24,Present,
622289,41486,2024-12-01,Present,
622290,41486,2024-12-08,Absent,President trial base.
622291,41487,2024-09-01,Present,
622292,41487,2024-09-08,Present,
622293,41487,2024-09-15,Present,
622294,41487,2024-09-22,Present,
622295,41487,2024-09-29,Present,
622296,41487,2024-10-06,Present,
622297,41487,2024-10-13,Present,
622298,41487,2024-10-20,Present,
622299,41487,2024-10-27,Present,
622300,41487,2024-11-03,Absent,Section realize they rule major member far.
622301,41487,2024-11-10,Present,
622302,41487,2024-11-17,Present,
622303,41487,2024-11-24,Present,
622304,41487,2024-12-01,Excused,Trial effect general.
622305,41487,2024-12-08,Present,
622306,41488,2024-09-01,Present,
622307,41488,2024-09-08,Present,
622308,41488,2024-09-15,Present,
622309,41488,2024-09-22,Present,
622310,41488,2024-09-29,Present,
622311,41488,2024-10-06,Present,
622312,41488,2024-10-13,Present,
622313,41488,2024-10-20,Present,
622314,41488,2024-10-27,Present,
622315,41488,2024-11-03,Present,
622316,41488,2024-11-10,Absent,Always note onto collection score expert.
622317,41488,2024-11-17,Present,
622318,41488,2024-11-24,Present,
622319,41488,2024-12-01,Present,
622320,41488,2024-12-08,Present,
622321,41489,2024-09-01,Present,
622322,41489,2024-09-08,Present,
622323,41489,2024-09-15,Present,
622324,41489,2024-09-22,Present,
622325,41489,2024-09-29,Present,
622326,41489,2024-10-06,Late,Risk represent program lawyer.
622327,41489,2024-10-13,Present,
622328,41489,2024-10-20,Present,
622329,41489,2024-10-27,Present,
622330,41489,2024-11-03,Present,
622331,41489,2024-11-10,Absent,Economy foreign describe someone Mr throughout lawyer.
622332,41489,2024-11-17,Present,
622333,41489,2024-11-24,Present,
622334,41489,2024-12-01,Present,
622335,41489,2024-12-08,Present,
622336,41490,2024-09-01,Present,
622337,41490,2024-09-08,Present,
622338,41490,2024-09-15,Present,
622339,41490,2024-09-22,Present,
622340,41490,2024-09-29,Present,
622341,41490,2024-10-06,Present,
622342,41490,2024-10-13,Present,
622343,41490,2024-10-20,Present,
622344,41490,2024-10-27,Present,
622345,41490,2024-11-03,Present,
622346,41490,2024-11-10,Present,
622347,41490,2024-11-17,Present,
622348,41490,2024-11-24,Present,
622349,41490,2024-12-01,Present,
622350,41490,2024-12-08,Present,
625066,41672,2024-09-01,Present,
625067,41672,2024-09-08,Present,
625068,41672,2024-09-15,Present,
625069,41672,2024-09-22,Present,
625070,41672,2024-09-29,Present,
625071,41672,2024-10-06,Present,
625072,41672,2024-10-13,Present,
625073,41672,2024-10-20,Present,
625074,41672,2024-10-27,Present,
625075,41672,2024-11-03,Present,
625076,41672,2024-11-10,Present,
625077,41672,2024-11-17,Absent,Mean respond raise let short once.
625078,41672,2024-11-24,Present,
625079,41672,2024-12-01,Present,
625080,41672,2024-12-08,Present,
625081,41673,2024-09-01,Present,
625082,41673,2024-09-08,Present,
625083,41673,2024-09-15,Present,
625084,41673,2024-09-22,Present,
625085,41673,2024-09-29,Present,
625086,41673,2024-10-06,Present,
625087,41673,2024-10-13,Present,
625088,41673,2024-10-20,Present,
625089,41673,2024-10-27,Present,
625090,41673,2024-11-03,Late,Network yard chance team painting clear.
625091,41673,2024-11-10,Present,
625092,41673,2024-11-17,Present,
625093,41673,2024-11-24,Present,
625094,41673,2024-12-01,Present,
625095,41673,2024-12-08,Present,
625096,41674,2024-09-01,Present,
625097,41674,2024-09-08,Present,
625098,41674,2024-09-15,Present,
625099,41674,2024-09-22,Present,
625100,41674,2024-09-29,Present,
625101,41674,2024-10-06,Present,
625102,41674,2024-10-13,Present,
625103,41674,2024-10-20,Present,
625104,41674,2024-10-27,Present,
625105,41674,2024-11-03,Present,
625106,41674,2024-11-10,Present,
625107,41674,2024-11-17,Present,
625108,41674,2024-11-24,Present,
625109,41674,2024-12-01,Present,
625110,41674,2024-12-08,Present,
625111,41675,2024-09-01,Present,
625112,41675,2024-09-08,Excused,Course movie school dream.
625113,41675,2024-09-15,Present,
625114,41675,2024-09-22,Absent,Nor fight either.
625115,41675,2024-09-29,Present,
625116,41675,2024-10-06,Present,
625117,41675,2024-10-13,Present,
625118,41675,2024-10-20,Present,
625119,41675,2024-10-27,Present,
625120,41675,2024-11-03,Present,
625121,41675,2024-11-10,Present,
625122,41675,2024-11-17,Late,Feeling special wife difference culture water building.
625123,41675,2024-11-24,Present,
625124,41675,2024-12-01,Present,
625125,41675,2024-12-08,Present,
626371,41759,2024-09-01,Present,
626372,41759,2024-09-08,Present,
626373,41759,2024-09-15,Present,
626374,41759,2024-09-22,Present,
626375,41759,2024-09-29,Present,
626376,41759,2024-10-06,Present,
626377,41759,2024-10-13,Present,
626378,41759,2024-10-20,Absent,Threat thank beyond turn probably ahead performance purpose.
626379,41759,2024-10-27,Present,
626380,41759,2024-11-03,Present,
626381,41759,2024-11-10,Present,
626382,41759,2024-11-17,Present,
626383,41759,2024-11-24,Present,
626384,41759,2024-12-01,Present,
626385,41759,2024-12-08,Present,
626386,41760,2024-09-01,Present,
626387,41760,2024-09-08,Present,
626388,41760,2024-09-15,Present,
626389,41760,2024-09-22,Present,
626390,41760,2024-09-29,Present,
626391,41760,2024-10-06,Present,
626392,41760,2024-10-13,Present,
626393,41760,2024-10-20,Present,
626394,41760,2024-10-27,Absent,Surface five point central later weight measure situation.
626395,41760,2024-11-03,Present,
626396,41760,2024-11-10,Present,
626397,41760,2024-11-17,Present,
626398,41760,2024-11-24,Present,
626399,41760,2024-12-01,Present,
626400,41760,2024-12-08,Present,
626401,41761,2024-09-01,Present,
626402,41761,2024-09-08,Present,
626403,41761,2024-09-15,Present,
626404,41761,2024-09-22,Absent,Itself nation vote nor late.
626405,41761,2024-09-29,Present,
626406,41761,2024-10-06,Late,There arrive air capital international behind.
626407,41761,2024-10-13,Present,
626408,41761,2024-10-20,Absent,Design improve upon society.
626409,41761,2024-10-27,Present,
626410,41761,2024-11-03,Present,
626411,41761,2024-11-10,Late,Sometimes soldier center degree.
626412,41761,2024-11-17,Present,
626413,41761,2024-11-24,Present,
626414,41761,2024-12-01,Present,
626415,41761,2024-12-08,Present,
626416,41762,2024-09-01,Present,
626417,41762,2024-09-08,Present,
626418,41762,2024-09-15,Present,
626419,41762,2024-09-22,Present,
626420,41762,2024-09-29,Present,
626421,41762,2024-10-06,Present,
626422,41762,2024-10-13,Absent,News run wide remain.
626423,41762,2024-10-20,Present,
626424,41762,2024-10-27,Late,Total model wonder usually down right sport quickly.
626425,41762,2024-11-03,Present,
626426,41762,2024-11-10,Present,
626427,41762,2024-11-17,Present,
626428,41762,2024-11-24,Absent,Like movie good admit follow.
626429,41762,2024-12-01,Present,
626430,41762,2024-12-08,Absent,Final clearly together throw along popular weight.
630106,42008,2024-09-01,Present,
630107,42008,2024-09-08,Present,
630108,42008,2024-09-15,Present,
630109,42008,2024-09-22,Present,
630110,42008,2024-09-29,Present,
630111,42008,2024-10-06,Absent,Leave challenge training never each hospital.
630112,42008,2024-10-13,Present,
630113,42008,2024-10-20,Absent,Shake alone maybe economic.
630114,42008,2024-10-27,Present,
630115,42008,2024-11-03,Present,
630116,42008,2024-11-10,Present,
630117,42008,2024-11-17,Absent,Unit message recent road over.
630118,42008,2024-11-24,Present,
630119,42008,2024-12-01,Absent,Friend which some offer.
630120,42008,2024-12-08,Present,
630121,42009,2024-09-01,Present,
630122,42009,2024-09-08,Absent,Positive collection chance black process.
630123,42009,2024-09-15,Present,
630124,42009,2024-09-22,Present,
630125,42009,2024-09-29,Present,
630126,42009,2024-10-06,Present,
630127,42009,2024-10-13,Absent,Cut when direction short tax rule.
630128,42009,2024-10-20,Present,
630129,42009,2024-10-27,Excused,Upon executive tax second help collection.
630130,42009,2024-11-03,Absent,Activity baby care town sell can memory they.
630131,42009,2024-11-10,Present,
630132,42009,2024-11-17,Excused,Bag number base choose from.
630133,42009,2024-11-24,Present,
630134,42009,2024-12-01,Late,Skin enough clear close her.
630135,42009,2024-12-08,Absent,Consumer under of remember quickly each voice.
630136,42010,2024-09-01,Absent,Quality outside must true myself body.
630137,42010,2024-09-08,Late,Able sit inside value night else southern.
630138,42010,2024-09-15,Absent,Main word look break.
630139,42010,2024-09-22,Late,As Republican pull.
630140,42010,2024-09-29,Present,
630141,42010,2024-10-06,Present,
630142,42010,2024-10-13,Late,Expert want return machine role religious.
630143,42010,2024-10-20,Absent,Black them lay learn.
630144,42010,2024-10-27,Present,
630145,42010,2024-11-03,Present,
630146,42010,2024-11-10,Absent,Much skin community perhaps moment executive.
630147,42010,2024-11-17,Present,
630148,42010,2024-11-24,Present,
630149,42010,2024-12-01,Late,Important forget part ahead behavior important natural.
630150,42010,2024-12-08,Present,
630151,42011,2024-09-01,Late,During my learn thousand challenge.
630152,42011,2024-09-08,Present,
630153,42011,2024-09-15,Present,
630154,42011,2024-09-22,Absent,Hotel we about.
630155,42011,2024-09-29,Present,
630156,42011,2024-10-06,Absent,Begin middle get modern help.
630157,42011,2024-10-13,Present,
630158,42011,2024-10-20,Present,
630159,42011,2024-10-27,Present,
630160,42011,2024-11-03,Present,
630161,42011,2024-11-10,Late,Evidence world relationship lose.
630162,42011,2024-11-17,Absent,Statement ten road wrong I watch.
630163,42011,2024-11-24,Absent,Race test operation fire hour.
630164,42011,2024-12-01,Present,
630165,42011,2024-12-08,Late,Quickly work school eight leader.
630166,42012,2024-09-01,Absent,Behavior ever development reflect continue child now.
630167,42012,2024-09-08,Absent,Believe able size management likely.
630168,42012,2024-09-15,Absent,Fall factor happy moment.
630169,42012,2024-09-22,Absent,Kind hope note represent some pull.
630170,42012,2024-09-29,Present,
630171,42012,2024-10-06,Absent,Weight compare society guy guess law central.
630172,42012,2024-10-13,Absent,Blue current site establish up least.
630173,42012,2024-10-20,Late,Plan early American style growth truth sign.
630174,42012,2024-10-27,Present,
630175,42012,2024-11-03,Absent,Score music movement reason travel leader hand important.
630176,42012,2024-11-10,Absent,Sign look worry official enjoy similar show.
630177,42012,2024-11-17,Present,
630178,42012,2024-11-24,Present,
630179,42012,2024-12-01,Present,
630180,42012,2024-12-08,Late,Attorney sign hard center identify avoid.
630181,42013,2024-09-01,Present,
630182,42013,2024-09-08,Present,
630183,42013,2024-09-15,Present,
630184,42013,2024-09-22,Absent,Test way new blue management leg.
630185,42013,2024-09-29,Present,
630186,42013,2024-10-06,Absent,Thank everyone hair direction any know determine.
630187,42013,2024-10-13,Present,
630188,42013,2024-10-20,Absent,Similar recent short himself behind during world.
630189,42013,2024-10-27,Present,
630190,42013,2024-11-03,Present,
630191,42013,2024-11-10,Absent,Be reason drug tonight still local.
630192,42013,2024-11-17,Absent,Production modern likely enough shake someone.
630193,42013,2024-11-24,Absent,Over less low carry attorney kind remember.
630194,42013,2024-12-01,Excused,Skill however fact institution.
630195,42013,2024-12-08,Absent,Not today road soldier give need.
636916,42462,2024-09-01,Present,
636917,42462,2024-09-08,Present,
636918,42462,2024-09-15,Present,
636919,42462,2024-09-22,Present,
636920,42462,2024-09-29,Present,
636921,42462,2024-10-06,Absent,Yard enter international attorney most our above.
636922,42462,2024-10-13,Present,
636923,42462,2024-10-20,Excused,Place way can wife specific police who.
636924,42462,2024-10-27,Excused,Surface myself serve adult west bit three.
636925,42462,2024-11-03,Late,Reality window test.
636926,42462,2024-11-10,Present,
636927,42462,2024-11-17,Present,
636928,42462,2024-11-24,Present,
636929,42462,2024-12-01,Present,
636930,42462,2024-12-08,Present,
636931,42463,2024-09-01,Present,
636932,42463,2024-09-08,Present,
636933,42463,2024-09-15,Absent,Shoulder manager dark list visit war able.
636934,42463,2024-09-22,Present,
636935,42463,2024-09-29,Present,
636936,42463,2024-10-06,Present,
636937,42463,2024-10-13,Present,
636938,42463,2024-10-20,Present,
636939,42463,2024-10-27,Late,Issue play with method weight cost.
636940,42463,2024-11-03,Present,
636941,42463,2024-11-10,Present,
636942,42463,2024-11-17,Absent,Big and election memory realize white how.
636943,42463,2024-11-24,Present,
636944,42463,2024-12-01,Present,
636945,42463,2024-12-08,Present,
636946,42464,2024-09-01,Present,
636947,42464,2024-09-08,Late,Start wall provide before do someone whatever.
636948,42464,2024-09-15,Present,
636949,42464,2024-09-22,Present,
636950,42464,2024-09-29,Present,
636951,42464,2024-10-06,Present,
636952,42464,2024-10-13,Present,
636953,42464,2024-10-20,Present,
636954,42464,2024-10-27,Present,
636955,42464,2024-11-03,Present,
636956,42464,2024-11-10,Present,
636957,42464,2024-11-17,Present,
636958,42464,2024-11-24,Absent,Above report important keep to audience number evening.
636959,42464,2024-12-01,Present,
636960,42464,2024-12-08,Present,
636961,42465,2024-09-01,Present,
636962,42465,2024-09-08,Late,Live candidate address staff agency light wrong.
636963,42465,2024-09-15,Present,
636964,42465,2024-09-22,Present,
636965,42465,2024-09-29,Present,
636966,42465,2024-10-06,Present,
636967,42465,2024-10-13,Excused,Condition expect management resource want teach never.
636968,42465,2024-10-20,Absent,Character no education size our here.
636969,42465,2024-10-27,Present,
636970,42465,2024-11-03,Late,Add movement audience economy.
636971,42465,2024-11-10,Present,
636972,42465,2024-11-17,Present,
636973,42465,2024-11-24,Absent,Cut skill third.
636974,42465,2024-12-01,Present,
636975,42465,2024-12-08,Absent,Old much ok case eight say year.
636976,42466,2024-09-01,Present,
636977,42466,2024-09-08,Present,
636978,42466,2024-09-15,Present,
636979,42466,2024-09-22,Present,
636980,42466,2024-09-29,Present,
636981,42466,2024-10-06,Present,
636982,42466,2024-10-13,Present,
636983,42466,2024-10-20,Present,
636984,42466,2024-10-27,Present,
636985,42466,2024-11-03,Present,
636986,42466,2024-11-10,Present,
636987,42466,2024-11-17,Present,
636988,42466,2024-11-24,Present,
636989,42466,2024-12-01,Present,
636990,42466,2024-12-08,Present,
640951,42731,2024-09-01,Present,
640952,42731,2024-09-08,Present,
640953,42731,2024-09-15,Present,
640954,42731,2024-09-22,Present,
640955,42731,2024-09-29,Present,
640956,42731,2024-10-06,Present,
640957,42731,2024-10-13,Present,
640958,42731,2024-10-20,Present,
640959,42731,2024-10-27,Present,
640960,42731,2024-11-03,Present,
640961,42731,2024-11-10,Present,
640962,42731,2024-11-17,Present,
640963,42731,2024-11-24,Absent,Reduce bar significant want start wife agreement.
640964,42731,2024-12-01,Present,
640965,42731,2024-12-08,Present,
640966,42732,2024-09-01,Present,
640967,42732,2024-09-08,Present,
640968,42732,2024-09-15,Present,
640969,42732,2024-09-22,Present,
640970,42732,2024-09-29,Present,
640971,42732,2024-10-06,Absent,Continue everything dinner.
640972,42732,2024-10-13,Present,
640973,42732,2024-10-20,Present,
640974,42732,2024-10-27,Present,
640975,42732,2024-11-03,Present,
640976,42732,2024-11-10,Present,
640977,42732,2024-11-17,Present,
640978,42732,2024-11-24,Present,
640979,42732,2024-12-01,Present,
640980,42732,2024-12-08,Present,
640981,42733,2024-09-01,Present,
640982,42733,2024-09-08,Late,Rock close help establish black some have process.
640983,42733,2024-09-15,Present,
640984,42733,2024-09-22,Present,
640985,42733,2024-09-29,Present,
640986,42733,2024-10-06,Present,
640987,42733,2024-10-13,Present,
640988,42733,2024-10-20,Present,
640989,42733,2024-10-27,Present,
640990,42733,2024-11-03,Present,
640991,42733,2024-11-10,Present,
640992,42733,2024-11-17,Present,
640993,42733,2024-11-24,Present,
640994,42733,2024-12-01,Present,
640995,42733,2024-12-08,Present,
640996,42734,2024-09-01,Present,
640997,42734,2024-09-08,Present,
640998,42734,2024-09-15,Present,
640999,42734,2024-09-22,Present,
641000,42734,2024-09-29,Present,
641001,42734,2024-10-06,Present,
641002,42734,2024-10-13,Present,
641003,42734,2024-10-20,Present,
641004,42734,2024-10-27,Present,
641005,42734,2024-11-03,Present,
641006,42734,2024-11-10,Present,
641007,42734,2024-11-17,Present,
641008,42734,2024-11-24,Present,
641009,42734,2024-12-01,Present,
641010,42734,2024-12-08,Present,
641011,42735,2024-09-01,Present,
641012,42735,2024-09-08,Present,
641013,42735,2024-09-15,Present,
641014,42735,2024-09-22,Absent,Chair trouble including cell.
641015,42735,2024-09-29,Present,
641016,42735,2024-10-06,Present,
641017,42735,2024-10-13,Present,
641018,42735,2024-10-20,Present,
641019,42735,2024-10-27,Present,
641020,42735,2024-11-03,Present,
641021,42735,2024-11-10,Present,
641022,42735,2024-11-17,Present,
641023,42735,2024-11-24,Present,
641024,42735,2024-12-01,Absent,Process onto method nation approach thing tell six.
641025,42735,2024-12-08,Present,
642601,42841,2024-09-01,Present,
642602,42841,2024-09-08,Present,
642603,42841,2024-09-15,Present,
642604,42841,2024-09-22,Present,
642605,42841,2024-09-29,Present,
642606,42841,2024-10-06,Present,
642607,42841,2024-10-13,Present,
642608,42841,2024-10-20,Present,
642609,42841,2024-10-27,Present,
642610,42841,2024-11-03,Absent,Affect our vote blue.
642611,42841,2024-11-10,Present,
642612,42841,2024-11-17,Present,
